Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"PA,PA1 CH1,Module",PA.PA1CH1.Module,TB2-PA1.P00E0,Software Version,,,ro,binary,2,,,
"PA,PA1 CH1,Module",PA.PA1CH1.Module,TB2-PA1.P00E2,Program File CRC,,,ro,binary,2,,,
"PA,PA1 CH1,Module",PA.PA1CH1.Module,TB2-PA1.P00E4,Serial Number,,,rw,string,20,,,
"PA,PA1 CH1,Module",PA.PA1CH1.Module,TB2-PA1.P00E5,Module Identification Number,,,ro,binary,5,,,
"PA,PA1 CH1,Peak Clipping Threshold",PA.PA1CH1.PeakClippingThreshold,TB2-PA1.P00FA,Peak Clipping Threshold Flag,,,rw,binary,2,,,
"PA,PA1 CH1,Channel gain",PA.PA1CH1.Channelgain,TB2-PA1.P0110,RX Channel gain,,,rw,uint16,2,10,,
"PA,PA1 CH1,Channel gain",PA.PA1CH1.Channelgain,TB2-PA1.P0114,TX Channel gain,,,rw,uint16,2,10,,
"PA,PA1 CH2,Output Power",PA.PA1CH2.OutputPower,TB2-PA1.P01A0,Output Power Value,,,ro,int16,2,100,,
"PA,PA1 CH2,Output Power",PA.PA1CH2.OutputPower,TB2-PA1.P03A8,Output Power maxhold Value,,,ro,int16,2,100,,
"PA,PA1 CH2,Output Power",PA.PA1CH2.OutputPower,TB2-PA1.P01A2,Output Power AD Value,,,ro,uint16,2,,,
"PA,PA1 CH2,Output Power",PA.PA1CH2.OutputPower,TB2-PA1.P01A4,Output Power Slope,,,rw,int16,2,1000,,
"PA,PA1 CH2,Output Power",PA.PA1CH2.OutputPower,TB2-PA1.P01A6,Output Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA1 CH2,Output Power",PA.PA1CH2.OutputPower,TB2-PA1.P02EE,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA1 CH2,Output Power",PA.PA1CH2.OutputPower,TB2-PA1.P02F0,Step Left,,,rw,int16,2,1000,,
"PA,PA1 CH2,Output Power",PA.PA1CH2.OutputPower,TB2-PA1.P02F2,Step Right,,,rw,int16,2,1000,,
"PA,PA1 CH2,Reflected Power",PA.PA1CH2.ReflectedPower,TB2-PA1.P01B4,Reflected Power Value,,,ro,int16,2,100,,
"PA,PA1 CH2,Reflected Power",PA.PA1CH2.ReflectedPower,TB2-PA1.P03AC,Reflected Power maxhold Value,,,ro,int16,2,100,,
"PA,PA1 CH2,Reflected Power",PA.PA1CH2.ReflectedPower,TB2-PA1.P01B6,Reflected Power AD Value,,,ro,uint16,2,,,
"PA,PA1 CH2,Reflected Power",PA.PA1CH2.ReflectedPower,TB2-PA1.P01B8,Reflected Power Slope,,,rw,int16,2,1000,,
"PA,PA1 CH2,Reflected Power",PA.PA1CH2.ReflectedPower,TB2-PA1.P01BA,Reflected Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA1 CH2,Reflected Power",PA.PA1CH2.ReflectedPower,TB2-PA1.P02E2,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA1 CH2,Reflected Power",PA.PA1CH2.ReflectedPower,TB2-PA1.P02E4,Step Left,,,rw,int16,2,1000,,
"PA,PA1 CH2,Reflected Power",PA.PA1CH2.ReflectedPower,TB2-PA1.P02E6,Step Right,,,rw,int16,2,1000,,
"PA,PA1 CH2,Current",PA.PA1CH2.Current,TB2-PA1.P0170,Current Value,,,ro,uint16,2,100,,
"PA,PA1 CH2,Current",PA.PA1CH2.Current,TB2-PA1.P0172,Current AD Value,,,ro,uint16,2,,,
"PA,PA1 CH2,Current",PA.PA1CH2.Current,TB2-PA1.P0174,Current Slope,,,ro,int16,2,1000,,
"PA,PA1 CH2,Current",PA.PA1CH2.Current,TB2-PA1.P0176,Current Nodal Increment,,,ro,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0088,Power Amplifier Bias Value 1,,,rw,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P008E,Power Amplifier Bias Value 2,,,rw,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0072,Power Amplifier Bias Value 3,,,rw,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P007A,Power Amplifier Bias Value 4,,,rw,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P00A4,Power Amplifier Bias Value 5,,,rw,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0096,Power Amplifier Bias VC1,,,ro,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0098,Power Amplifier Bias VC2,,,ro,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P009C,Power Amplifier Bias VC3,,,ro,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0058,Power Amplifier Bias VC4,,,ro,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0050,Power Amplifier Bias VC5,,,ro,int16,2,,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P041E,Break Point Temperature1,℃,,rw,int16,2,2,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0420,Step Left1,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0422,Step Right1,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0424,Break Point Temperature2,℃,,rw,int16,2,2,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0426,Step Left2,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0428,Step Right2,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P0306,Break Point Temperature3,℃,,rw,int16,2,2,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P02D8,Step Left3,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P02DA,Step Right3,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P02DC,Break Point Temperature4,℃,,rw,int16,2,2,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P02DE,Step Left4,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P02E0,Step Right4,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P02F4,Break Point Temperature5,℃,,rw,int16,2,2,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P02F6,Step Left5,,,rw,int16,2,1000,,
"PA,PA1 CH2,Bias Control",PA.PA1CH2.BiasControl,TB2-PA1.P02F8,Step Right5,,,rw,int16,2,1000,,
"PA,PA1 CH2,Temperature",PA.PA1CH2.Temperature,TB2-PA1.P0509,Actual Temperature,,,ro,int16,2,2,,
"PA,PA1 CH2,Feedback Temperature",PA.PA1CH2.FeedbackTemperature,TB2-PA1.P03E6,Low Temperature Zone Temperature Compensation Coefficient 1,,,rw,int16,2,1000,,
"PA,PA1 CH2,Feedback Temperature",PA.PA1CH2.FeedbackTemperature,TB2-PA1.P03E4,HIGH Temperature Zone Temperature Compensation Coefficient 1,,,rw,int16,2,1000,,
"PA,PA1 CH2,Feedback Temperature",PA.PA1CH2.FeedbackTemperature,TB2-PA1.P03E2,Break Point Temperature 1,,,rw,int16,2,2,,
"PA,PA1 CH2,Frequency Lower/Upper limit",PA.PA1CH2.FrequencyLower/Upperlimit,TB2-PA1.P02BC,Uplink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA1 CH2,Frequency Lower/Upper limit",PA.PA1CH2.FrequencyLower/Upperlimit,TB2-PA1.P02B8,Uplink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA1 CH2,Frequency Lower/Upper limit",PA.PA1CH2.FrequencyLower/Upperlimit,TB2-PA1.P02C4,Downlink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA1 CH2,Frequency Lower/Upper limit",PA.PA1CH2.FrequencyLower/Upperlimit,TB2-PA1.P02C0,Downlink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA1 CH2,Limit",PA.PA1CH2.Limit,TB2-PA1.P0070,ALC Limiting calibration,,,rw,int16,2,,,
"PA,PA1 CH2,Limit",PA.PA1CH2.Limit,TB2-PA1.P009A,ALC Limiting Value,,,ro,int16,2,,,
"PA,PA1 CH2,Limit",PA.PA1CH2.Limit,TB2-PA1.P0085,Limiting indication,,,ro,int8,1,,,
"PA,PA1 CH2,Limit",PA.PA1CH2.Limit,TB2-PA1.P02FA,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA1 CH2,Limit",PA.PA1CH2.Limit,TB2-PA1.P02FC,Step Left,,,rw,int16,2,1000,,
"PA,PA1 CH2,Limit",PA.PA1CH2.Limit,TB2-PA1.P02FE,Step Right,,,rw,int16,2,1000,,
"PA,PA1 CH2,Channel gain",PA.PA1CH2.Channelgain,TB2-PA1.P0100,RX Channel gain,,,rw,uint16,2,10,,
"PA,PA1 CH2,Channel gain",PA.PA1CH2.Channelgain,TB2-PA1.P0104,TX Channel gain,,,rw,uint16,2,10,,
"PA,PA2 CH3,Output Power",PA.PA2CH3.OutputPower,TB2-PA2.P0180,Output Power Value,,,ro,int16,2,100,,
"PA,PA2 CH3,Output Power",PA.PA2CH3.OutputPower,TB2-PA2.P03AA,Output Power maxhold Value,,,ro,int16,2,100,,
"PA,PA2 CH3,Output Power",PA.PA2CH3.OutputPower,TB2-PA2.P0182,Output Power AD Value,,,ro,uint16,2,,,
"PA,PA2 CH3,Output Power",PA.PA2CH3.OutputPower,TB2-PA2.P0184,Output Power Slope,,,rw,int16,2,1000,,
"PA,PA2 CH3,Output Power",PA.PA2CH3.OutputPower,TB2-PA2.P0186,Output Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA2 CH3,Output Power",PA.PA2CH3.OutputPower,TB2-PA2.P0400,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA2 CH3,Output Power",PA.PA2CH3.OutputPower,TB2-PA2.P0402,Step Left,,,rw,int16,2,1000,,
"PA,PA2 CH3,Output Power",PA.PA2CH3.OutputPower,TB2-PA2.P0404,Step Right,,,rw,int16,2,1000,,
"PA,PA2 CH3,Reflected Power",PA.PA2CH3.ReflectedPower,TB2-PA2.P0194,Reflected Power Value,,,ro,int16,2,100,,
"PA,PA2 CH3,Reflected Power",PA.PA2CH3.ReflectedPower,TB2-PA2.P03AE,Reflected Power maxhold Value,,,ro,int16,2,100,,
"PA,PA2 CH3,Reflected Power",PA.PA2CH3.ReflectedPower,TB2-PA2.P0196,Reflected Power AD Value,,,ro,uint16,2,,,
"PA,PA2 CH3,Reflected Power",PA.PA2CH3.ReflectedPower,TB2-PA2.P0198,Reflected Power Slope,,,rw,int16,2,1000,,
"PA,PA2 CH3,Reflected Power",PA.PA2CH3.ReflectedPower,TB2-PA2.P019A,Reflected Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA2 CH3,Reflected Power",PA.PA2CH3.ReflectedPower,TB2-PA2.P040C,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA2 CH3,Reflected Power",PA.PA2CH3.ReflectedPower,TB2-PA2.P040E,Step Left,,,rw,int16,2,1000,,
"PA,PA2 CH3,Reflected Power",PA.PA2CH3.ReflectedPower,TB2-PA2.P0410,Step Right,,,rw,int16,2,1000,,
"PA,PA2 CH3,Current",PA.PA2CH3.Current,TB2-PA2.P0160,Current Value,,,ro,uint16,2,100,,
"PA,PA2 CH3,Current",PA.PA2CH3.Current,TB2-PA2.P0162,Current AD Value,,,ro,uint16,2,,,
"PA,PA2 CH3,Current",PA.PA2CH3.Current,TB2-PA2.P0164,Current Slope,,,ro,int16,2,1000,,
"PA,PA2 CH3,Current",PA.PA2CH3.Current,TB2-PA2.P0166,Current Nodal Increment,,,ro,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0074,Power Amplifier Bias Value 1,,,rw,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0076,Power Amplifier Bias Value 2,,,rw,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P00A0,Power Amplifier Bias Value 3,,,rw,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P00A2,Power Amplifier Bias Value 4,,,rw,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P00A6,Power Amplifier Bias Value 5,,,rw,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P009E,Power Amplifier Bias VC1,,,ro,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P007C,Power Amplifier Bias VC2,,,ro,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0054,Power Amplifier Bias VC3,,,ro,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0052,Power Amplifier Bias VC4,,,ro,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P005E,Power Amplifier Bias VC5,,,ro,int16,2,,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P042A,Break Point Temperature1,℃,,rw,int16,2,2,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P042C,Step Left1,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P042E,Step Right1,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0430,Break Point Temperature2,℃,,rw,int16,2,2,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0432,Step Left2,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0434,Step Right2,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0412,Break Point Temperature3,℃,,rw,int16,2,2,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0414,Step Left3,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0416,Step Right3,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0418,Break Point Temperature4,℃,,rw,int16,2,2,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P041A,Step Left4,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P041C,Step Right4,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P040A,Break Point Temperature5,℃,,rw,int16,2,2,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0408,Step Left5,,,rw,int16,2,1000,,
"PA,PA2 CH3,Control",PA.PA2CH3.Control,TB2-PA2.P0406,Step Right5,,,rw,int16,2,1000,,
"PA,PA2 CH3,Temperature
PA,PA2 CH4,Temperature","PA.PA2CH3.Temperature
PA.PA2CH4.Temperature",TB2-PA2.P03CA,Low Temperature Zone Tx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA2 CH3,Temperature
PA,PA2 CH4,Temperature","PA.PA2CH3.Temperature
PA.PA2CH4.Temperature",TB2-PA2.P03C6,Low Temperature Zone Rx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA2 CH3,Temperature
PA,PA2 CH4,Temperature","PA.PA2CH3.Temperature
PA.PA2CH4.Temperature",TB2-PA2.P03C8,HIGH Temperature Zone Tx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA2 CH3,Temperature
PA,PA2 CH4,Temperature","PA.PA2CH3.Temperature
PA.PA2CH4.Temperature",TB2-PA2.P03C4,High Temperature Zone Rx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA2 CH3,Temperature
PA,PA2 CH4,Temperature","PA.PA2CH3.Temperature
PA.PA2CH4.Temperature",TB2-PA2.P03C2,RX Break Point Temperature,,,rw,int16,2,2,,
"PA,PA2 CH3,Temperature
PA,PA2 CH4,Temperature","PA.PA2CH3.Temperature
PA.PA2CH4.Temperature",TB2-PA2.P03CC,TX Break Point Temperature,,,rw,int16,2,2,,
"PA,PA2 CH3,Temperature",PA.PA2CH3.Temperature,TB2-PA2.P00CA,Actual Temperature,,,ro,int16,2,2,,
"PA,PA2 CH3,Feedback Temperature",PA.PA2CH3.FeedbackTemperature,TB2-PA2.P03EC,Low Temperature Zone Temperature Compensation Coefficient 2,,,rw,int16,2,1000,,
"PA,PA2 CH3,Feedback Temperature",PA.PA2CH3.FeedbackTemperature,TB2-PA2.P03EA,High Temperature Zone Temperature Compensation Coefficient 2,,,rw,int16,2,1000,,
"PA,PA2 CH3,Feedback Temperature",PA.PA2CH3.FeedbackTemperature,TB2-PA2.P03E8,Break Point Temperature 2,,,rw,int16,2,2,,
"PA,PA2 CH3,Frequency Lower/Upper limit",PA.PA2CH3.FrequencyLower/Upperlimit,TB2-PA2.P02CC,Uplink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA2 CH3,Frequency Lower/Upper limit",PA.PA2CH3.FrequencyLower/Upperlimit,TB2-PA2.P02C8,Uplink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA2 CH3,Frequency Lower/Upper limit",PA.PA2CH3.FrequencyLower/Upperlimit,TB2-PA2.P02D4,Downlink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA2 CH3,Frequency Lower/Upper limit",PA.PA2CH3.FrequencyLower/Upperlimit,TB2-PA2.P02D0,Downlink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA2 CH3,Limit",PA.PA2CH3.Limit,TB2-PA2.P0078,ALC Limiting calibration,,,rw,int16,2,,,
"PA,PA2 CH3,Limit",PA.PA2CH3.Limit,TB2-PA2.P007E,ALC Limiting Value,,,ro,int16,2,,,
"PA,PA2 CH3,Limit",PA.PA2CH3.Limit,TB2-PA2.P0086,Limiting indication,,,ro,int8,1,,,
"PA,PA2 CH3,Limit",PA.PA2CH3.Limit,TB2-PA2.P030C,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA2 CH3,Limit",PA.PA2CH3.Limit,TB2-PA2.P030E,Step Left,,,rw,int16,2,1000,,
"PA,PA2 CH3,Limit",PA.PA2CH3.Limit,TB2-PA2.P0310,Step Right,,,rw,int16,2,1000,,
"PA,PA2 CH3,Module",PA.PA2CH3.Module,TB2-PA2.P00C0,RF Module Address,,,ro,binary,1,,,
"PA,PA2 CH3,Module",PA.PA2CH3.Module,TB2-PA2.P00E0,Software Version,,,ro,binary,2,,,
"PA,PA2 CH3,Module",PA.PA2CH3.Module,TB2-PA2.P00E2,Program File CRC,,,ro,binary,2,,,
"PA,PA2 CH3,Module",PA.PA2CH3.Module,TB2-PA2.P00E4,Serial Number,,,rw,string,20,,,
"PA,PA2 CH3,Module",PA.PA2CH3.Module,TB2-PA2.P00E5,Module Identification Number,,,ro,binary,5,,,
"PA,PA2 CH3,Channel gain",PA.PA2CH3.Channelgain,TB2-PA2.P0110,RX Channel gain,,,rw,uint16,2,10,,
"PA,PA2 CH3,Channel gain",PA.PA2CH3.Channelgain,TB2-PA2.P0114,TX Channel gain,,,rw,uint16,2,10,,
"PA,PA2 CH4,Output Power",PA.PA2CH4.OutputPower,TB2-PA2.P01A0,Output Power Value,,,ro,int16,2,100,,
"PA,PA2 CH4,Output Power",PA.PA2CH4.OutputPower,TB2-PA2.P03A8,Output Power maxhold Value,,,ro,int16,2,100,,
"PA,PA2 CH4,Output Power",PA.PA2CH4.OutputPower,TB2-PA2.P01A2,Output Power AD Value,,,ro,uint16,2,,,
"PA,PA2 CH4,Output Power",PA.PA2CH4.OutputPower,TB2-PA2.P01A4,Output Power Slope,,,rw,int16,2,1000,,
"PA,PA2 CH4,Output Power",PA.PA2CH4.OutputPower,TB2-PA2.P01A6,Output Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA2 CH4,Output Power",PA.PA2CH4.OutputPower,TB2-PA2.P02EE,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA2 CH4,Output Power",PA.PA2CH4.OutputPower,TB2-PA2.P02F0,Step Left,,,rw,int16,2,1000,,
"PA,PA2 CH4,Output Power",PA.PA2CH4.OutputPower,TB2-PA2.P02F2,Step Right,,,rw,int16,2,1000,,
"PA,PA2 CH4,Reflected Power",PA.PA2CH4.ReflectedPower,TB2-PA2.P01B4,Reflected Power Value,,,ro,int16,2,100,,
"PA,PA2 CH4,Reflected Power",PA.PA2CH4.ReflectedPower,TB2-PA2.P03AC,Reflected Power maxhold Value,,,ro,int16,2,100,,
"PA,PA2 CH4,Reflected Power",PA.PA2CH4.ReflectedPower,TB2-PA2.P01B6,Reflected Power AD Value,,,ro,uint16,2,,,
"PA,PA2 CH4,Reflected Power",PA.PA2CH4.ReflectedPower,TB2-PA2.P01B8,Reflected Power Slope,,,rw,int16,2,1000,,
"PA,PA2 CH4,Reflected Power",PA.PA2CH4.ReflectedPower,TB2-PA2.P01BA,Reflected Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA2 CH4,Reflected Power",PA.PA2CH4.ReflectedPower,TB2-PA2.P02E2,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA2 CH4,Reflected Power",PA.PA2CH4.ReflectedPower,TB2-PA2.P02E4,Step Left,,,rw,int16,2,1000,,
"PA,PA2 CH4,Reflected Power",PA.PA2CH4.ReflectedPower,TB2-PA2.P02E6,Step Right,,,rw,int16,2,1000,,
"PA,PA2 CH4,Current",PA.PA2CH4.Current,TB2-PA2.P0170,Current Value,,,ro,uint16,2,100,,
"PA,PA2 CH4,Current",PA.PA2CH4.Current,TB2-PA2.P0172,Current AD Value,,,ro,uint16,2,,,
"PA,PA2 CH4,Current",PA.PA2CH4.Current,TB2-PA2.P0174,Current Slope,,,ro,int16,2,1000,,
"PA,PA2 CH4,Current",PA.PA2CH4.Current,TB2-PA2.P0176,Current Nodal Increment,,,ro,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0088,Power Amplifier Bias Value 1,,,rw,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P008E,Power Amplifier Bias Value 2,,,rw,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0072,Power Amplifier Bias Value 3,,,rw,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P007A,Power Amplifier Bias Value 4,,,rw,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P00A4,Power Amplifier Bias Value 5,,,rw,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0096,Power Amplifier Bias VC1,,,ro,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0098,Power Amplifier Bias VC2,,,ro,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P009C,Power Amplifier Bias VC3,,,ro,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0058,Power Amplifier Bias VC4,,,ro,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0050,Power Amplifier Bias VC5,,,ro,int16,2,,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P041E,Break Point Temperature1,℃,,rw,int16,2,2,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0420,Step Left1,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0422,Step Right1,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0424,Break Point Temperature2,℃,,rw,int16,2,2,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0426,Step Left2,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0428,Step Right2,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P0306,Break Point Temperature3,℃,,rw,int16,2,2,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P02D8,Step Left3,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P02DA,Step Right3,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P02DC,Break Point Temperature4,℃,,rw,int16,2,2,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P02DE,Step Left4,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P02E0,Step Right4,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P02F4,Break Point Temperature5,℃,,rw,int16,2,2,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P02F6,Step Left5,,,rw,int16,2,1000,,
"PA,PA2 CH4,Bias Control",PA.PA2CH4.BiasControl,TB2-PA2.P02F8,Step Right5,,,rw,int16,2,1000,,
"PA,PA2 CH4,Temperature",PA.PA2CH4.Temperature,TB2-PA2.P0509,Actual Temperature,,,ro,int16,2,2,,
"PA,PA2 CH4,Feedback Temperature",PA.PA2CH4.FeedbackTemperature,TB2-PA2.P03E6,Low Temperature Zone Temperature Compensation Coefficient 1,,,rw,int16,2,1000,,
"PA,PA2 CH4,Feedback Temperature",PA.PA2CH4.FeedbackTemperature,TB2-PA2.P03E4,HIGH Temperature Zone Temperature Compensation Coefficient 1,,,rw,int16,2,1000,,
"PA,PA2 CH4,Feedback Temperature",PA.PA2CH4.FeedbackTemperature,TB2-PA2.P03E2,Break Point Temperature 1,,,rw,int16,2,2,,
"PA,PA2 CH4,Frequency Lower/Upper limit",PA.PA2CH4.FrequencyLower/Upperlimit,TB2-PA2.P02BC,Uplink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA2 CH4,Frequency Lower/Upper limit",PA.PA2CH4.FrequencyLower/Upperlimit,TB2-PA2.P02B8,Uplink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA2 CH4,Frequency Lower/Upper limit",PA.PA2CH4.FrequencyLower/Upperlimit,TB2-PA2.P02C4,Downlink Frequency Starter Limit,,,rw,uint32,4,1000,,
